NUMBER OF TIMES THE ALGORITHM SEPANN REPEATS ITS LOOP:
n = 100,000 points
Repeat times    n         c
      1       746393   1623.47
      1       745933   1623.47
      1       744948   1623.47
      1       744489   1623.47
      1       743500   1623.47
      1       742472   1623.47
      1       742014   1623.47
      1       741556   1623.47
      1       741099   1623.47
      1       739982   1623.47
      1       739526   1623.47
      1       738473   1623.47
      1       737654   1623.47
      1       737199   1623.47
      1       736744   1623.47
      1       735726   1623.47
      1       734723   1623.47
      1       733751   1623.47
      1       733299   1623.47
      1       732847   1623.47
      1       732395   1623.47
      1       731442   1623.47
      1       730991   1623.47
      1       730540   1623.47
      1       730090   1623.47
      1       729242   1623.47
      1       728792   1623.47
      1       727891   1623.47
      1       727442   1623.47
      1       726993   1623.47
      1       726545   1623.47
      1       726097   1623.47
      1       725649   1623.47
      1       724698   1623.47
      1       723830   1623.47
      1       723384   1623.47
      1       722343   1623.47
      1       721898   1623.47
      1       721023   1623.47
      1       720578   1623.47
      1       719612   1623.47
      1       719168   1623.47
      1       718725   1623.47
      1       718282   1623.47
      1       717296   1623.47
      1       716346   1623.47
      1       715354   1623.47
      1       714280   1623.47
      1       713840   1623.47
      1       712848   1623.47
      1       711999   1623.47
      1       711560   1623.47
      1       711121   1623.47
      1       710682   1623.47
      1       709742   1623.47
      1       709304   1623.47
      1       708867   1623.47
      1       708430   1623.47
      1       707993   1623.47
      1       707157   1623.47
      1       706721   1623.47
      1       705680   1623.47
      1       705245   1623.47
      1       704810   1623.47
      1       704375   1623.47
      1       703521   1623.47
      1       702609   1623.47
      1       701768   1623.47
      1       701335   1623.47
      1       700314   1623.47
      1       699882   1623.47
      1       699450   1623.47
      1       699019   1623.47
      1       698588   1623.47
      1       698157   1623.47
      1       697222   1623.47
      1       696241   1623.47
      1       695292   1623.47
      1       694466   1623.47
      1       693607   1623.47
      1       693179   1623.47
      1       692492   1623.47
      1       691668   1623.47
      1       691241   1623.47
      1       690268   1623.47
      1       689842   1623.47
      1       688812   1623.47
      1       687922   1623.47
      1       687498   1623.47
      1       686790   1623.47
      1       686366   1623.47
      1       685398   1623.47
      1       684975   1623.47
      1       684128   1623.47
      1       683163   1623.47
      1       682201   1623.47
      1       681277   1623.47
      1       680361   1623.47
      1       679523   1623.47
      1       678593   1623.47
      1       678175   1623.47
      1       677276   1623.47
      1       676858   1623.47
      1       676441   1623.47
      1       675622   1623.47
      1       674704   1623.47
      1       673784   1623.47
      1       672963   1623.47
      1       672548   1623.47
      1       672133   1623.47
      1       671287   1623.47
      1       670370   1623.47
      1       669957   1623.47
      1       669147   1623.47
      1       668734   1623.47
      1       667872   1623.47
      1       667460   1623.47
      1       666663   1623.47
      1       666252   1623.47
      1       665841   1623.47
      1       665430   1623.47
      1       664540   1623.47
      1       664130   1623.47
      1       663720   1623.47
      1       662795   1623.47
      1       662023   1623.47
      1       661200   1623.47
      1       660792   1623.47
      1       660021   1623.47
      1       659614   1623.47
      1       658380   1623.47
      1       657974   1623.47
      1       657065   1623.47
      1       656122   1623.47
      1       655717   1623.47
      1       654784   1623.47
      1       653919   1623.47
      1       653516   1623.47
      1       652576   1623.47
      1       651520   1623.47
      1       650589   1623.47
      1       650188   1623.47
      1       649322   1623.47
      1       648922   1623.47
      1       648522   1623.47
      1       647622   1623.47
      1       646816   1623.47
      1       645988   1623.47
      1       645025   1623.47
      1       644627   1623.47
      1       643688   1623.47
      1       642990   1623.47
      1       642141   1623.47
      1       641326   1623.47
      1       640930   1623.47
      1       640091   1623.47
      1       639696   1623.47
      1       638834   1623.47
      1       638097   1623.47
      1       637292   1623.47
      1       636899   1623.47
      1       636506   1623.47
      1       636113   1623.47
      1       635453   1623.47
      1       635061   1623.47
      1       634669   1623.47
      1       633931   1623.47
      1       633094   1623.47
      1       632704   1623.47
      1       632314   1623.47
      1       631924   1623.47
      1       631534   1623.47
      1       631144   1623.47
      1       630316   1623.47
      1       629927   1623.47
      1       628581   1623.47
      1       627743   1623.47
      1       627356   1623.47
      1       626969   1623.47
      1       626167   1623.47
      1       625383   1623.47
      1       624997   1623.47
      1       624126   1623.47
      1       623741   1623.47
      1       623356   1623.47
